trial,cnd,eccentricity,test_eye,response,trial_times
135,1,2,-1,1,1.9023139476776123
136,1,1,1,0,1.7702062129974365
137,1,2,1,0,1.824753761291504
138,1,1,1,0,1.9020659923553467
139,2,1,1,0,1.790229082107544
140,2,2,-1,1,1.7613189220428467
141,1,1,-1,1,1.7594637870788574
142,2,1,1,1,1.7814440727233887
143,2,2,-1,1,1.7142319679260254
144,1,2,-1,1,1.7224140167236328
145,1,1,-1,1,1.8855509757995605
146,1,1,1,0,1.7403309345245361
147,1,2,1,0,1.9015130996704102
148,2,1,1,1,1.708928108215332
149,1,1,1,0,1.8078677654266357
150,2,1,-1,1,1.8186008930206299
151,1,1,-1,0,1.7429540157318115
152,1,2,-1,1,1.9021680355072021
153,2,1,1,1,1.9022819995880127
154,2,2,1,0,1.7187988758087158
155,1,1,-1,1,1.9023308753967285
156,1,1,1,0,1.7501440048217773
157,1,1,1,0,1.9019138813018799
158,2,2,-1,1,1.9020907878875732
159,1,2,1,0,1.902174949645996
160,1,2,-1,1,1.9016039371490479
